filename,distance
image_0409.jpg,11262761.53
image_0117.jpg,297219.27
image_0023.jpg,12900.67
image_0382.jpg,34989.97
image_0495.jpg,113530.57
image_1097.jpg,432638.48
image_0329.jpg,648149.07
image_0778.jpg,140167.01
image_0124.jpg,154227.3
image_0950.jpg,101668.18
image_0390.jpg,1120353.04
image_0537.jpg,74874.28
image_1336.jpg,21008.92
image_0224.jpg,2485135.97
image_0386.jpg,23509.58
image_0095.jpg,71652.25
image_0701.jpg,10014058.13
image_0444.jpg,774936.63
image_0546.jpg,302978.04
image_0656.jpg,1631001.7
image_0717.jpg,398235.27
image_0847.jpg,22501.07
image_0746.jpg,243402.2
image_0921.jpg,147660.05
image_0587.jpg,1295.44
image_1353.jpg,485263.67
image_0668.jpg,8603.11
image_0350.jpg,315158.62
image_0378.jpg,534324.51
image_0871.jpg,8923188.84
image_0515.jpg,695390.42
image_0214.jpg,787453.6
image_0522.jpg,147923.42
image_1250.jpg,554706.04
image_1317.jpg,581895.08
image_0090.jpg,294528.38
image_0038.jpg,16196.75
image_0985.jpg,649813.02
image_0748.jpg,811077.55
image_0461.jpg,27664.84
image_0666.jpg,7380120.1
image_0636.jpg,406748.17
image_0949.jpg,17509.89
image_0863.jpg,705817.8
image_0125.jpg,2611135.19
image_0062.jpg,35510.67
image_0185.jpg,19377.22
image_0423.jpg,289040.73
image_0839.jpg,729574.87
image_1176.jpg,16865.12
image_0182.jpg,348663.97
image_0830.jpg,56465.57
image_1167.jpg,383192.64
image_1159.jpg,2573505.15
image_0535.jpg,6983.11
image_0702.jpg,1234814.22
image_0466.jpg,1914603.72
image_0663.jpg,17060728.61
image_0998.jpg,2517414.09
image_0548.jpg,2561009.36
image_0867.jpg,6754.9
image_0102.jpg,1356763.75
image_0150.jpg,748069.19
image_0810.jpg,64004.01
image_1190.jpg,142066.33
image_0321.jpg,2225337.9
image_0128.jpg,793628.38
image_0740.jpg,3042670.36
image_0389.jpg,317377.1
image_0448.jpg,3709642.84
image_0574.jpg,460331.27
image_0910.jpg,3200.73
image_0238.jpg,2104660.27
image_1281.jpg,1061150.48
image_1300.jpg,31385.0
image_0245.jpg,12530.93
image_0849.jpg,59110.66
image_0518.jpg,1317442.81
image_1156.jpg,272330.06
image_0376.jpg,69889.53
image_0552.jpg,57313.94
image_0798.jpg,108390.32
image_0049.jpg,133870.63
image_0920.jpg,45251.85
image_0579.jpg,266076.62
image_1261.jpg,1545778.0
image_0485.jpg,198795.21
image_0870.jpg,591907.21
image_0174.jpg,1033909.04
image_0221.jpg,2459486.18
image_0356.jpg,1492799.48
image_0310.jpg,5267122.68
image_0794.jpg,222029.63
image_1162.jpg,7376.17
image_0195.jpg,364953.37
image_1230.jpg,1113852.0
image_0890.jpg,1911216.14
image_0684.jpg,16833.09
image_0207.jpg,28119.75
image_0052.jpg,474671.87
image_0433.jpg,687948.4
image_0563.jpg,169851.98
image_0115.jpg,210876.13
image_0593.jpg,3224.93
image_0825.jpg,342377.91
image_0093.jpg,83222.49
image_1192.jpg,2647087.8
image_1060.jpg,95114.48
image_0441.jpg,1649741.78
image_1290.jpg,1525441.29
image_0913.jpg,63845.0
image_0236.jpg,272247.15
image_1223.jpg,230545.63
image_0502.jpg,926017.05
image_1302.jpg,315744.97
image_0292.jpg,36769.33
image_0483.jpg,88330.86
image_0716.jpg,166658.73
image_0827.jpg,13463.54
image_0842.jpg,952584.14
image_1071.jpg,1238635.7
image_1235.jpg,115008.63
image_0031.jpg,25545.01
image_0045.jpg,254185.1
image_0183.jpg,2958320.01
image_0096.jpg,4057.0
image_0569.jpg,29792.5
image_0779.jpg,14358.56
image_1292.jpg,2223.11
image_0281.jpg,1019893.79
image_0630.jpg,14169359.68
image_0586.jpg,1418501.7
image_0987.jpg,147851.88
image_0233.jpg,235963.44
image_0432.jpg,38289.52
image_0648.jpg,1972033.57
image_1028.jpg,488257.69
image_0284.jpg,14792353.57
image_0384.jpg,39993.76
image_1169.jpg,44711.21
image_0853.jpg,70222.93
image_1125.jpg,653856.1
image_0880.jpg,69584.8
image_0833.jpg,170148.67
image_1354.jpg,7373.84
image_0784.jpg,7307960.31
image_1058.jpg,21286.07
image_0960.jpg,630738.87
image_1052.jpg,113098.5
image_0013.jpg,14236.42
image_1244.jpg,340330.41
image_0672.jpg,637668.64
image_0294.jpg,10080383.94
image_1298.jpg,1927087.51
image_0811.jpg,146640.33
image_0152.jpg,3173222.96
image_0109.jpg,185041.97
image_0094.jpg,468331.22
image_0898.jpg,145732.25
image_1085.jpg,1004275.26
image_0506.jpg,47747.02
image_0029.jpg,63219.55
image_1036.jpg,90886.35
image_0555.jpg,98701.7
image_0523.jpg,2393555.5
image_0158.jpg,10780.96
image_0872.jpg,2153407.43
image_0751.jpg,417422.98
image_0558.jpg,111771.72
image_0675.jpg,5674169.22
image_1226.jpg,169629.05
image_1057.jpg,304683.02
image_0513.jpg,106629.34
image_0541.jpg,93425.09
image_1042.jpg,1251224.11
image_0568.jpg,69932.12
image_0337.jpg,502066.5
image_0914.jpg,26544.7
image_1129.jpg,15715.69
image_0780.jpg,10335406.3
image_0469.jpg,668996.14
image_0054.jpg,78939.84
image_0695.jpg,187551.02
image_0061.jpg,424604.63
image_0129.jpg,401037.23
image_0400.jpg,189000.91
image_0521.jpg,515984.14
image_0287.jpg,3100061.54
image_1177.jpg,1973435.86
image_0609.jpg,54399.57
image_0646.jpg,2850821.34
image_0744.jpg,404528.39
image_0705.jpg,12076.09
image_1066.jpg,32885.42
image_0983.jpg,2426342.74
image_0017.jpg,655058.51
image_1161.jpg,374027.43
image_0612.jpg,2344.26
image_0048.jpg,26119.13
image_0091.jpg,32144.17
image_0565.jpg,130965.04
image_1208.jpg,545890.83
image_1101.jpg,1748009.08
image_1045.jpg,19098.29
image_0220.jpg,13967997.74
image_0316.jpg,2132.72
image_0068.jpg,27073.24
image_0627.jpg,473062.59
image_0809.jpg,353738.85
image_0217.jpg,6251284.75
image_0079.jpg,283298.25
image_1202.jpg,387391.81
image_0057.jpg,12614.03
image_1254.jpg,572026.67
image_0828.jpg,88304.14
image_0333.jpg,11978.03
image_1332.jpg,111530.94
image_1072.jpg,15314.4
image_0664.jpg,13902685.11
image_0908.jpg,4122403.4
image_0104.jpg,2108.4
image_1335.jpg,9242575.04
image_1215.jpg,79473.58
image_1305.jpg,2667960.77
image_0551.jpg,705213.77
image_0848.jpg,88280.17
image_0855.jpg,5617.5
image_0991.jpg,2815492.57
image_0756.jpg,296026.87
image_0694.jpg,675913.11
image_1141.jpg,2837822.75
image_0211.jpg,435884.03
image_0039.jpg,22253.8
image_0396.jpg,55341.89
image_0398.jpg,287939.24
image_0050.jpg,29837.89
image_1160.jpg,1720639.11
image_0582.jpg,15506.96
image_0802.jpg,20830.82
image_0570.jpg,95529.04
image_0251.jpg,204001.2
image_0199.jpg,15110.62
image_0556.jpg,2833712.83
image_0465.jpg,46035.55
image_0857.jpg,2123479.36
image_0140.jpg,2510025.64
image_0411.jpg,2928.97
image_0490.jpg,34900.5
image_0721.jpg,109090.61
image_0110.jpg,133574.47
image_0406.jpg,2111147.34
image_0114.jpg,117438.28
image_0803.jpg,246063.88
image_0421.jpg,41960.68
image_0018.jpg,2430003.94
image_0634.jpg,2389803.25
image_0693.jpg,312492.31
image_0157.jpg,2468101.66
image_0749.jpg,538943.57
image_1266.jpg,427640.81
image_0598.jpg,7291.66
image_0420.jpg,11235.9
image_0176.jpg,149605.97
image_0845.jpg,11027.58
image_1105.jpg,30472.82
image_0173.jpg,649511.29
image_0219.jpg,436766.17
image_0966.jpg,130126.1
image_0419.jpg,3210171.02
image_0661.jpg,4812743.87
image_0710.jpg,200601.28
image_0596.jpg,3007.28
image_0781.jpg,332542.72
image_1264.jpg,97728.34
image_0504.jpg,2503942.99
image_0831.jpg,1506183.85
image_0769.jpg,197935.91
image_0468.jpg,2928.48
image_1204.jpg,1580510.41
image_0572.jpg,318394.27
image_0237.jpg,826990.38
image_0149.jpg,72659.53
image_0239.jpg,15122.93
image_1247.jpg,282938.94
image_0297.jpg,42812.63
image_0814.jpg,548649.47
image_0008.jpg,365198.92
image_0252.jpg,552692.74
image_1032.jpg,3771604.53
image_0081.jpg,198339.79
image_0092.jpg,117114.41
image_1120.jpg,780453.95
image_0874.jpg,4594.43
image_0070.jpg,51355.25
image_0299.jpg,151214.49
image_1280.jpg,14850625.31
image_0089.jpg,3413.15
image_0608.jpg,90768.41
image_0792.jpg,1883726.25
image_1050.jpg,982361.34
image_0944.jpg,27351.47
image_1020.jpg,118654.96
image_0491.jpg,78398.3
image_0341.jpg,404111.8
image_0417.jpg,3760799.68
image_1334.jpg,1225411.91
image_0832.jpg,70238.43
image_0789.jpg,187734.86
image_0892.jpg,56728.68
image_0512.jpg,1076905.91
image_1231.jpg,97321.11
image_0963.jpg,87568.38
image_1053.jpg,3583060.08
image_1087.jpg,50994.86
image_0463.jpg,3295933.27
image_1143.jpg,1620391.83
image_1341.jpg,4644130.19
image_0171.jpg,14184.36
image_0725.jpg,337312.61
image_1116.jpg,642709.85
image_0253.jpg,1462708.8
image_0962.jpg,267559.73
image_1138.jpg,133055.11
image_0489.jpg,398577.87
image_1005.jpg,6482810.0
image_0288.jpg,412198.1
image_0697.jpg,13458.19
image_1360.jpg,2044285.62
image_0119.jpg,238345.35
image_0603.jpg,29845.43
image_0821.jpg,22503.8
image_0912.jpg,3498.43
image_1256.jpg,653835.7
image_0897.jpg,136715.54
image_0056.jpg,17903.7
image_0978.jpg,25773.26
image_0404.jpg,510091.78
image_1296.jpg,35331.54
image_1122.jpg,8696.73
image_0035.jpg,184305.29
image_0372.jpg,1149644.29
image_0699.jpg,155221.16
image_0577.jpg,368621.68
image_0012.jpg,818182.71
image_0231.jpg,143315.7
image_0355.jpg,973049.63
image_1343.jpg,3480969.62
image_0752.jpg,24769.9
image_0047.jpg,28870.25
image_0430.jpg,82459.4
image_0074.jpg,27346.08
image_0317.jpg,159050.8
image_0618.jpg,828699.34
image_0533.jpg,361099.19
image_0186.jpg,75161.77
image_1325.jpg,3675.11
image_1236.jpg,10306.68
image_0010.jpg,36682.74
image_0714.jpg,318267.42
image_1108.jpg,27706.19
image_1352.jpg,270640.68
image_0270.jpg,2631765.42
image_0235.jpg,894968.37
image_0941.jpg,82641.22
image_0818.jpg,199009.4
image_0854.jpg,328173.97
image_0722.jpg,281635.49
image_0581.jpg,54226.47
image_0614.jpg,7077.74
image_0263.jpg,268459.69
image_0194.jpg,199980.2
image_1274.jpg,392003.62
image_0690.jpg,275812.65
image_0282.jpg,132872.31
image_0926.jpg,1007685.86
image_0930.jpg,366716.57
image_1073.jpg,2546383.94
image_1327.jpg,8538989.29
image_1270.jpg,549530.45
image_0589.jpg,1232637.71
image_0383.jpg,37422.68
image_1210.jpg,27735.96
image_0004.jpg,512972.14
image_1184.jpg,155468.63
image_0806.jpg,366280.41
image_0496.jpg,421865.58
image_1216.jpg,240392.37
image_1318.jpg,1834471.95
image_0599.jpg,91658.36
image_0352.jpg,20802.64
image_0545.jpg,4352.71
image_0610.jpg,79376.91
image_0673.jpg,321700.02
image_0826.jpg,187796.81
image_0097.jpg,19356.09
image_1090.jpg,471961.7
image_0807.jpg,712826.93
image_0952.jpg,89911.68
image_0900.jpg,50121.12
image_0153.jpg,305972.69
image_1137.jpg,68905.12
image_0938.jpg,4510.48
image_1009.jpg,1386653.85
image_1035.jpg,350522.78
image_0613.jpg,1320940.16
image_0428.jpg,1355744.09
image_1193.jpg,37461.53
image_0877.jpg,1046935.8
image_0909.jpg,52380.62
image_0728.jpg,725623.68
image_0797.jpg,63951.68
image_0203.jpg,286854.63
image_0225.jpg,394489.71
image_0328.jpg,2186461.02
image_0416.jpg,286066.72
image_0100.jpg,306226.71
image_0127.jpg,45676.74
image_0481.jpg,2408212.22
image_0226.jpg,16609957.05
image_1285.jpg,156831.02
image_0101.jpg,8809.27
image_0525.jpg,1772915.33
image_0678.jpg,893788.32
image_0009.jpg,2161904.17
image_1041.jpg,161984.88
image_0975.jpg,68900.93
image_0937.jpg,3220.95
image_1109.jpg,2583856.94
image_1114.jpg,171843.33
image_1146.jpg,132833.7
image_0964.jpg,57302.91
image_0434.jpg,8698901.19
image_0439.jpg,789132.94
image_0869.jpg,113182.34
image_0412.jpg,869144.32
image_1081.jpg,113163.46
image_1168.jpg,628071.32
image_0617.jpg,125934.77
image_0852.jpg,13493.56
image_0244.jpg,3264521.38
image_1234.jpg,1644341.42
image_1291.jpg,3911897.52
image_1011.jpg,6389.14
image_1082.jpg,24441.82
image_0984.jpg,600136.87
image_0879.jpg,343082.36
image_1118.jpg,126854.79
image_0683.jpg,1221094.81
image_0480.jpg,967504.58
image_1326.jpg,2159083.83
image_0391.jpg,45948.48
image_0498.jpg,2214961.64
image_1320.jpg,1092632.85
image_0883.jpg,41501.78
image_0354.jpg,356886.69
image_1185.jpg,760813.11
image_0939.jpg,26242.03
image_0401.jpg,2783853.3
image_0677.jpg,93376.73
image_0167.jpg,43527.8
image_0395.jpg,2241237.85
image_1304.jpg,1216499.57
image_0834.jpg,1080148.44
image_0436.jpg,280626.91
image_0034.jpg,51742.27
image_0576.jpg,6306.17
image_0729.jpg,779253.88
image_0418.jpg,570651.39
image_0647.jpg,79726.61
image_0476.jpg,5320214.67
image_0099.jpg,1018080.86
image_1012.jpg,124995.47
image_0812.jpg,309960.38
image_1181.jpg,10583.79
image_1263.jpg,117002.29
image_0654.jpg,515129.0
image_0585.jpg,186630.81
image_0347.jpg,975888.6
image_0704.jpg,3078574.93
image_1191.jpg,165590.9
image_0227.jpg,1433315.08
image_0154.jpg,464897.23
image_0222.jpg,26920.07
image_1056.jpg,3116373.34
image_0509.jpg,426375.21
image_1130.jpg,979122.27
image_1359.jpg,518785.48
image_0388.jpg,42750.32
image_0597.jpg,1556.71
image_0472.jpg,8600059.23
image_0580.jpg,329255.19
image_0602.jpg,9071.12
image_1211.jpg,94484.24
image_1276.jpg,1421005.23
image_0711.jpg,596220.18
image_0881.jpg,38174.69
image_0882.jpg,147771.24
image_0212.jpg,2449489.33
image_0403.jpg,643533.48
image_0001.jpg,5784.91
image_0470.jpg,688137.7
image_0335.jpg,142920.36
image_1286.jpg,7170.87
image_1150.jpg,628760.71
image_0229.jpg,7334764.13
image_0259.jpg,7472.07
image_1347.jpg,1722696.41
image_1142.jpg,16879.07
image_1243.jpg,148724.45
image_0999.jpg,64155.48
image_1022.jpg,625080.57
image_0360.jpg,1861737.49
image_1124.jpg,181451.96
image_0326.jpg,26563.51
image_0392.jpg,781308.54
image_0319.jpg,1476646.9
image_0177.jpg,618604.96
image_0175.jpg,2580250.39
image_1106.jpg,457390.61
image_0650.jpg,45413.84
image_1018.jpg,55171.97
image_0370.jpg,128690.84
image_0783.jpg,544547.84
image_0357.jpg,118449.45
image_0213.jpg,23473.36
image_1330.jpg,12864779.01
image_0053.jpg,155925.21
image_1179.jpg,52227.06
image_1033.jpg,302233.71
image_0652.jpg,45479.89
image_0757.jpg,272007.58
image_1252.jpg,1053669.87
image_0531.jpg,1026816.96
image_0724.jpg,1050200.5
image_1275.jpg,96195.98
image_1282.jpg,124740.23
image_0232.jpg,2480201.34
image_0862.jpg,41581.9
image_1306.jpg,16993.67
image_0547.jpg,769513.85
image_1277.jpg,101159.06
image_0309.jpg,5297357.98
image_1017.jpg,131581.5
image_1104.jpg,302959.92
image_0037.jpg,494190.15
image_1078.jpg,59228.61
image_0736.jpg,399455.09
image_1240.jpg,762466.45
image_0020.jpg,2894.49
image_0170.jpg,593371.72
image_0014.jpg,26123.5
image_0550.jpg,401113.21
image_0763.jpg,98120.34
image_0107.jpg,303428.79
image_0723.jpg,128530.74
image_0659.jpg,2098119.4
image_0036.jpg,13717.44
image_0508.jpg,251150.09
image_0266.jpg,1708287.06
image_1048.jpg,505181.25
image_0137.jpg,79650.95
image_0946.jpg,75738.65
image_0700.jpg,307810.9
image_0762.jpg,563941.23
image_0733.jpg,1346801.74
image_0584.jpg,1426013.1
image_0413.jpg,1940938.17
image_0362.jpg,854829.57
image_0189.jpg,5183548.7
image_0268.jpg,727154.82
image_0334.jpg,53022.67
image_0860.jpg,170137.62
image_0147.jpg,174240.83
image_1259.jpg,117587.31
image_0619.jpg,37429.05
image_0927.jpg,639093.52
image_1323.jpg,31407.24
image_0773.jpg,75544.65
image_1030.jpg,3161863.51
image_0369.jpg,7072073.34
image_0564.jpg,130859.55
image_0027.jpg,66115.06
image_1188.jpg,83515.38
image_1136.jpg,96362.49
image_0943.jpg,39612.88
image_0019.jpg,33126.15
image_0942.jpg,8023.12
image_0698.jpg,224821.18
image_1228.jpg,699287.89
image_0477.jpg,2643972.82
image_1355.jpg,877570.48
image_0543.jpg,161363.24
image_0332.jpg,180236.11
image_1059.jpg,311632.5
image_0951.jpg,89390.22
image_0087.jpg,2265235.11
image_1096.jpg,1589160.75
image_1147.jpg,552086.82
image_0933.jpg,238695.48
image_0516.jpg,4002407.07
image_0903.jpg,75765.83
image_0250.jpg,358720.39
image_0304.jpg,414293.14
image_0922.jpg,8658.16
image_0995.jpg,119701.75
image_0604.jpg,24072.7
image_0846.jpg,6992.35
image_0301.jpg,2085028.08
image_0121.jpg,6543.22
image_0990.jpg,46988.34
image_0772.jpg,146176.27
image_0676.jpg,26367.36
image_0901.jpg,17670.39
image_0732.jpg,2456566.93
image_1026.jpg,11916.65
image_0626.jpg,79439.61
image_0817.jpg,15695.94
image_0377.jpg,533153.75
image_0988.jpg,516779.87
image_0692.jpg,16598.98
image_0838.jpg,675261.52
image_0261.jpg,30282.08
image_0218.jpg,645314.53
image_0143.jpg,1192255.14
image_1345.jpg,4693100.51
image_1182.jpg,4681732.06
image_1144.jpg,1522185.43
image_0708.jpg,2485168.39
image_1031.jpg,1625.95
image_0058.jpg,196950.18
image_1273.jpg,437678.31
image_0178.jpg,1830487.44
image_0455.jpg,1624416.14
image_1189.jpg,981464.23
image_0151.jpg,241049.72
image_0385.jpg,814567.55
image_0196.jpg,1759952.71
image_0343.jpg,280693.54
image_0364.jpg,180096.35
image_0671.jpg,1222493.05
image_0298.jpg,208329.41
image_0607.jpg,157571.98
image_0255.jpg,1267914.68
image_0689.jpg,78374.13
image_0816.jpg,248556.37
image_0393.jpg,316536.92
image_0111.jpg,4615.1
image_0042.jpg,0.03
image_1127.jpg,304156.22
image_0206.jpg,2351498.01
image_0200.jpg,99659.38
image_0402.jpg,8604384.61
image_0681.jpg,2003885.45
image_0633.jpg,173898.64
image_1010.jpg,47889.69
image_0156.jpg,189044.25
image_1257.jpg,184049.94
image_1099.jpg,2403021.12
image_0788.jpg,156777.75
image_0851.jpg,799740.48
image_1145.jpg,70289.14
image_0098.jpg,38084.3
image_0016.jpg,25301.91
image_1119.jpg,468000.49
image_0777.jpg,295960.18
image_0916.jpg,68718.99
image_0242.jpg,3398600.78
image_0655.jpg,7728273.92
image_1170.jpg,15819.47
image_0142.jpg,5062.22
image_1024.jpg,62116.22
image_0977.jpg,224260.44
image_0635.jpg,168665.5
image_0205.jpg,290321.97
image_0742.jpg,348178.09
image_0747.jpg,218659.98
image_0285.jpg,1882681.97
image_1029.jpg,17115.03
image_0875.jpg,40589.55
image_1178.jpg,571779.32
image_0972.jpg,2350709.54
image_1284.jpg,440860.35
image_0209.jpg,15213144.26
image_1051.jpg,311566.29
image_0578.jpg,145836.1
image_1149.jpg,5581897.13
image_0973.jpg,530228.6
image_0669.jpg,141285.78
image_1221.jpg,2483181.4
image_0934.jpg,19108.31
image_0479.jpg,318199.67
image_1206.jpg,1087506.51
image_0616.jpg,13812.18
image_0945.jpg,58787.04
image_0478.jpg,2807656.38
image_1268.jpg,978428.8
image_0643.jpg,642103.1
image_0651.jpg,606444.95
image_0775.jpg,2216533.92
image_0371.jpg,958070.05
image_1307.jpg,2029482.6
image_0272.jpg,969662.67
image_0923.jpg,728629.91
image_0836.jpg,41571.49
image_0906.jpg,1006646.42
image_0859.jpg,90273.99
image_0660.jpg,2498188.39
image_0974.jpg,65395.74
image_0078.jpg,27520.69
image_1086.jpg,1372538.11
image_0365.jpg,94926.79
image_0323.jpg,520534.17
image_1260.jpg,466775.34
image_0706.jpg,176466.28
image_1110.jpg,108780.07
image_0103.jpg,1620419.59
image_0679.jpg,2169024.72
image_0427.jpg,14454113.85
image_0645.jpg,4702550.32
image_0191.jpg,80321.94
image_0876.jpg,57929.09
image_0902.jpg,26596.65
image_0526.jpg,3599.06
image_1163.jpg,293850.0
image_0709.jpg,656378.76
image_0040.jpg,3086.57
image_1074.jpg,418553.93
image_0474.jpg,8079997.29
image_0307.jpg,2441241.33
image_1199.jpg,278795.33
image_0165.jpg,847819.15
image_1158.jpg,24076.74
image_0456.jpg,1941398.25
image_0265.jpg,982029.78
image_0387.jpg,37722.74
image_1003.jpg,157116.11
image_0164.jpg,1275682.33
image_0306.jpg,597394.72
image_0621.jpg,429628.54
image_0059.jpg,145014.85
image_0452.jpg,3333.26
image_1322.jpg,2682176.08
image_0460.jpg,1383150.63
image_0750.jpg,130543.36
image_0947.jpg,31855.82
image_0861.jpg,812016.68
image_0144.jpg,26253.88
image_1310.jpg,296223.07
image_0953.jpg,491416.95
image_0670.jpg,726877.66
image_0071.jpg,2273.33
image_0361.jpg,225547.49
image_0503.jpg,1084963.18
image_0931.jpg,147029.84
image_0907.jpg,743519.05
image_1350.jpg,784801.34
image_1001.jpg,2235890.98
image_0866.jpg,675465.06
image_1013.jpg,3147.57
image_0575.jpg,20346.78
image_0368.jpg,355875.23
image_1246.jpg,20310.41
image_0549.jpg,39046.35
image_0046.jpg,29804.86
image_0891.jpg,260949.81
image_0065.jpg,11770.75
image_1331.jpg,45047.16
image_0069.jpg,177016.8
image_0443.jpg,1640884.65
image_0887.jpg,877039.65
image_0571.jpg,197835.29
image_0410.jpg,1624262.43
image_1245.jpg,93030.65
image_1095.jpg,3802032.88
image_0116.jpg,46188.66
image_1046.jpg,1704170.22
image_0181.jpg,11703.15
image_0685.jpg,85651.08
image_0731.jpg,49020.6
image_0594.jpg,3412.62
image_1186.jpg,1832838.5
image_1233.jpg,210228.87
image_0553.jpg,87232.96
image_0895.jpg,64562.7
image_0776.jpg,326995.82
image_0885.jpg,272826.92
image_0022.jpg,7208.59
image_0086.jpg,6012382.3
image_0959.jpg,81432.54
image_0424.jpg,1640886.32
image_0820.jpg,5617.16
image_0632.jpg,296789.76
image_1175.jpg,621190.24
image_0088.jpg,69294.03
image_1023.jpg,32385.4
image_0308.jpg,244093.15
image_1195.jpg,794528.76
image_0745.jpg,1950079.09
image_0197.jpg,4474.37
image_0753.jpg,225511.38
image_1148.jpg,122113.46
image_1092.jpg,9450798.62
